PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
0242,1.000,65.00,64.00,0.00,5.000,7.000,0.00,0.00,0.00,0.00,24.00,12.00,0.00,7.000,9.000,0.00,757.0,709.0,0.00,117.0,110.0,1887.0
0248,1.000,201.0,189.0,0.00,24.00,15.00,0.00,0.00,1.000,0.00,58.00,49.00,0.00,43.00,31.00,3.000,2483.0,2364.0,0.00,70.00,68.00,5600.0
0253,0.00,62.00,73.00,0.00,8.000,3.000,0.00,0.00,1.000,0.00,11.00,19.00,0.00,5.000,3.000,1.000,1028.0,943.0,0.00,30.00,25.00,2212.0
0257,1.000,40.00,53.00,0.00,6.000,4.000,0.00,2.000,0.00,0.00,8.000,10.00,0.00,5.000,8.000,1.000,852.0,715.0,1.000,58.00,44.00,1808.0
0428,0.00,28.00,27.00,0.00,6.000,1.000,0.00,0.00,0.00,0.00,12.00,9.000,0.00,3.000,4.000,1.000,393.0,386.0,0.00,15.00,11.00,896.0
0455,0.00,40.00,65.00,0.00,6.000,7.000,0.00,0.00,0.00,0.00,19.00,14.00,0.00,10.00,11.00,0.00,845.0,758.0,0.00,10.00,13.00,1798.0
0465,0.00,22.00,24.00,0.00,0.00,1.000,0.00,0.00,1.000,0.00,6.000,5.000,0.00,4.000,5.000,0.00,385.0,350.0,0.00,16.00,7.000,826.0
1407,0.00,58.00,44.00,0.00,4.000,2.000,0.00,0.00,1.000,0.00,13.00,21.00,0.00,2.000,4.000,1.000,596.0,527.0,0.00,14.00,11.00,1298.0
1691,0.00,31.00,34.00,0.00,1.000,3.000,0.00,0.00,1.000,0.00,35.00,21.00,0.00,4.000,4.000,1.000,474.0,472.0,0.00,18.00,14.00,1113.0
1704,0.00,27.00,31.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,5.000,6.000,0.00,4.000,3.000,0.00,436.0,394.0,0.00,21.00,25.00,953.0
1747,0.00,35.00,37.00,0.00,5.000,7.000,0.00,0.00,1.000,0.00,15.00,10.00,0.00,5.000,6.000,3.000,579.0,535.0,0.00,45.00,53.00,1336.0
1765,3.000,152.0,165.0,0.00,13.00,16.00,0.00,1.000,0.00,1.000,78.00,79.00,0.00,37.00,35.00,1.000,1751.0,1557.0,1.000,86.00,73.00,4049.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,1.000
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,1.000
N0245,2.000,190.0,213.0,0.00,10.00,10.00,0.00,2.000,1.000,0.00,91.00,78.00,0.00,41.00,36.00,2.000,2851.0,2512.0,0.00,140.0,101.0,6280.0
N0255,0.00,73.00,73.00,0.00,7.000,11.00,0.00,3.000,0.00,0.00,33.00,28.00,0.00,11.00,9.000,0.00,982.0,772.0,1.000,195.0,116.0,2314.0
S0245,1.000,112.0,138.0,0.00,9.000,11.00,0.00,0.00,0.00,0.00,35.00,22.00,0.00,17.00,13.00,0.00,1606.0,1464.0,1.000,317.0,225.0,3971.0
S0255,0.00,107.0,111.0,0.00,6.000,8.000,0.00,1.000,4.000,0.00,34.00,34.00,0.00,12.00,9.000,3.000,1532.0,1261.0,0.00,172.0,124.0,3418.0
TOTAL,9.000,1243.0,1341.0,0.00,110.0,107.0,0.00,9.000,11.00,1.000,477.0,417.0,0.00,210.0,190.0,17.00,17550.0,15720.0,4.000,1324.0,1021.0,39761.0
