-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,21.0,29.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,163.0,148.0,1.0,334.0,240.0,945.0
30-34,0.0,15.0,17.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,143.0,132.0,0.0,317.0,189.0,821.0
35-39,1.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,152.0,118.0,0.0,261.0,171.0,739.0
40-44,1.0,17.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,162.0,133.0,0.0,257.0,190.0,782.0
45-49,0.0,14.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,171.0,177.0,0.0,290.0,195.0,887.0
50-54,0.0,19.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,210.0,188.0,0.0,325.0,255.0,1026.0
55-59,0.0,21.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,226.0,187.0,0.0,288.0,219.0,965.0
60-64,0.0,29.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,223.0,214.0,2.0,322.0,234.0,1039.0
65-OVER,1.0,35.0,32.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,765.0,653.0,1.0,722.0,459.0,2679.0
TOTAL,3.0,187.0,195.0,0.0,9.0,9.0,0.0,1.0,2.0,0.0,14.0,10.0,0.0,8.0,7.0,1.0,2215.0,1950.0,4.0,3116.0,2152.0,9883.0
