PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
HUNTERS,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,166.0,152.0,0.0,82.0,54.0,469.0
NEWINGTON,0.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,332.0,307.0,0.0,217.0,186.0,1099.0
JENK HILL FIRE STA,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,250.0,223.0,0.0,346.0,279.0,1132.0
ROCKY FORD,0.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,183.0,181.0,0.0,74.0,59.0,510.0
BAY BRANCH,0.0,13.0,13.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,376.0,367.0,0.0,54.0,30.0,860.0
HILTONIA,0.0,17.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,232.0,200.0,0.0,258.0,206.0,940.0
SCREVEN REC. DEPT.,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,78.0,0.0,125.0,112.0,401.0
GREENHILL CHURCH,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,339.0,328.0,0.0,85.0,73.0,857.0
SR CITIZENS CENTER,0.0,15.0,10.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,0.0,216.0,180.0,0.0,477.0,313.0,1223.0
JACKSON FIRE STATION,0.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,145.0,0.0,32.0,31.0,366.0
FOY'S STORE,0.0,5.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,29.0,0.0,90.0,83.0,258.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0
TOTAL,0.0,119.0,132.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0,7.0,10.0,0.0,11.0,5.0,3.0,2356.0,2190.0,0.0,1841.0,1428.0,8118.0
