PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SCOTTSBORO,66.67,63.92,50.00,0.00,75.00,63.79,36.84,63.28
NORTH BALDWIN,49.06,67.61,60.71,0.00,61.54,75.26,53.61,72.78
WEST BALDWIN,100.0,68.06,66.67,100.0,66.67,73.54,43.90,70.63
EAST HARDWICK,75.00,52.08,50.00,0.00,36.36,57.02,36.36,52.53
WEST HARDWICK,0.00,64.57,66.67,50.00,42.86,62.30,48.00,63.37
COOPERS,100.0,62.97,80.00,0.00,25.00,72.15,48.72,69.43
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
SOUTH MILLEDGEVILLE,46.15,58.38,73.33,0.00,0.00,53.51,54.55,56.46
CITY HALL ANNEX,33.33,49.57,80.00,0.00,50.00,53.42,29.41,50.64
BODDIE,33.33,51.28,60.00,0.00,33.33,56.45,37.78,52.06
COURTHOUSE,28.57,62.83,68.42,100.0,33.33,52.37,60.00,54.87
FIRE DEPT,20.00,63.73,50.00,100.0,22.22,59.01,36.54,59.92
NORTH MILLEDGEVILLE,55.56,71.29,55.56,100.0,40.00,73.03,42.55,71.34
MERIWEATHER,58.82,64.61,69.57,50.00,43.48,72.11,53.09,69.26
EAST BALDWIN,33.33,65.69,50.00,25.00,35.71,74.42,57.78,70.48
TOTAL,46.74,61.85,62.65,47.83,41.60,69.20,47.38,65.22
