AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,28.57,36.64,33.33,0.0,37.5,47.48,48.53,43.59
30-34,12.5,52.13,43.75,0.0,0.0,52.41,45.1,51.19
35-39,57.14,53.99,41.67,0.0,100.0,56.53,47.62,55.43
40-44,33.33,67.31,64.29,0.0,0.0,62.76,50.0,62.93
45-49,20.0,67.35,50.0,100.0,0.0,69.79,76.09,68.79
50-54,33.33,64.27,77.78,100.0,0.0,74.32,67.65,70.66
55-59,75.0,69.29,85.71,0.0,57.14,78.78,62.5,76.01
60-64,66.67,72.65,77.78,0.0,33.33,82.92,65.52,80.22
65-OVER,77.78,79.09,42.86,100.0,66.67,82.72,77.23,82.06
TOTAL,43.1,63.15,53.85,60.0,42.86,73.89,61.38,70.7
