AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,54.55,24.29,35.48,0.00,7.140,48.55,27.18,40.91
25-29,30.77,20.97,23.33,0.00,13.33,41.95,33.80,36.05
30-34,0.00,34.30,14.81,0.00,14.29,56.18,36.84,48.67
35-39,66.67,45.91,45.00,0.00,16.67,60.13,47.17,55.92
40-44,50.00,54.02,51.72,0.00,60.00,63.59,48.65,60.42
45-49,60.00,55.60,43.75,0.00,50.00,67.22,51.49,64.08
50-54,100.0,55.66,43.75,100.0,55.56,73.85,51.59,68.88
55-59,62.50,62.04,50.00,100.0,33.33,74.62,53.41,70.62
60-64,40.00,71.10,71.43,0.00,40.00,80.11,51.92,77.23
65-OVER,70.00,65.09,50.00,66.67,55.56,78.24,58.49,75.70
TOTAL,51.52,48.63,37.63,57.14,29.76,67.16,43.77,61.78
