PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
DIRTSELLER,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0,3.0,2.0,188.0
HAYWOOD,0.0,10.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,61.0,0.0,0.0,0.0,154.0
LYERLY,0.0,45.0,35.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,404.0,374.0,0.0,26.0,23.0,913.0
TRION,1.0,133.0,132.0,0.0,4.0,5.0,0.0,1.0,1.0,0.0,25.0,35.0,0.0,8.0,5.0,1.0,1616.0,1417.0,0.0,32.0,22.0,3438.0
SUMMERVILLE,0.0,192.0,176.0,0.0,15.0,16.0,0.0,1.0,2.0,0.0,9.0,12.0,0.0,9.0,4.0,0.0,2215.0,1738.0,0.0,422.0,333.0,5144.0
TELOGA,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,265.0,244.0,0.0,0.0,0.0,541.0
DIRTTOWN,0.0,32.0,27.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,357.0,324.0,0.0,40.0,31.0,817.0
SEMINOLE,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,52.0,0.0,6.0,3.0,138.0
SUBLIGNA,0.0,16.0,16.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,213.0,195.0,0.0,1.0,0.0,451.0
ALPINE,0.0,22.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,345.0,0.0,8.0,9.0,834.0
CLOUDLAND,0.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,170.0,124.0,0.0,1.0,0.0,327.0
PENNVILLE,0.0,24.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,2.0,0.0,312.0,238.0,0.0,13.0,8.0,641.0
TOTAL,1.0,509.0,500.0,0.0,27.0,29.0,0.0,3.0,3.0,0.0,39.0,58.0,0.0,25.0,15.0,1.0,6195.0,5198.0,0.0,552.0,431.0,13586.0
