AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,46.85,39.42,46.67,40.0,42.17,58.52,43.76,45.32
30-34,53.04,45.54,51.37,44.62,49.02,60.19,47.48,50.74
35-39,58.38,51.99,55.16,43.86,50.95,63.73,50.29,55.79
40-44,59.46,57.56,61.69,55.56,55.56,70.02,51.26,61.16
45-49,62.28,62.31,64.13,60.98,56.75,74.22,52.99,65.59
50-54,64.68,66.57,64.81,54.05,60.56,76.69,50.7,68.59
55-59,61.7,69.29,63.84,41.67,61.12,78.17,53.94,70.99
60-64,58.0,73.23,65.4,43.75,64.4,79.06,51.94,73.72
65-OVER,53.82,71.37,58.6,54.1,58.31,75.31,51.09,71.49
TOTAL,56.4,58.91,56.94,48.17,52.74,70.77,49.51,62.01
