PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0001,50.00,39.39,32.47,0.00,29.41,50.43,27.06,40.76
0002,35.48,40.48,35.00,0.00,45.95,61.09,43.04,52.98
0007,41.18,46.86,21.62,0.00,27.27,65.90,46.43,59.51
0008,0.00,53.06,21.74,33.33,50.00,71.63,61.67,69.16
0009,0.00,53.19,47.62,0.00,66.67,63.95,37.50,59.76
0010,50.00,52.77,25.00,0.00,57.14,72.78,39.13,63.61
0011,0.00,41.96,33.33,0.00,75.00,72.99,22.22,66.43
0012,0.00,58.33,58.33,0.00,85.71,64.24,47.37,62.93
0013,0.00,20.00,100.0,0.00,0.00,73.07,47.62,71.04
0014,42.86,54.55,36.84,0.00,42.86,67.80,42.67,64.20
0015,66.67,35.29,29.82,100.0,18.18,65.50,43.48,58.32
0016,0.00,52.17,71.43,0.00,66.67,68.82,42.86,66.67
0017,0.00,49.36,58.33,100.0,60.00,67.92,43.94,64.36
0018,33.33,61.90,66.67,0.00,20.00,75.16,70.59,73.86
0019,40.00,48.57,42.86,33.33,44.44,64.05,36.67,59.35
0020,0.00,55.56,40.00,0.00,14.29,65.12,46.00,61.68
0021,25.00,55.56,100.0,0.00,0.00,68.56,25.00,65.33
0022,0.00,58.33,33.33,0.00,0.00,42.11,37.50,41.63
0023,50.00,53.66,51.35,0.00,100.0,68.27,44.44,66.01
TOTAL,37.89,42.39,37.03,29.41,43.97,65.49,41.48,57.77
