PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,61.54,41.14,46.88,0.00,42.86,71.39,57.97,66.76
02,28.57,43.62,33.33,62.50,36.11,47.74,34.58,44.34
03,34.48,53.77,41.18,100.0,29.27,55.60,42.33,53.40
04,0.00,44.79,14.29,0.00,19.05,39.29,30.69,43.64
05,35.71,49.39,28.57,0.00,33.33,54.70,42.99,50.65
06,22.22,51.75,42.86,66.67,56.00,61.66,45.06,57.60
07,87.50,62.72,73.68,0.00,33.33,70.10,55.56,68.62
08,62.50,62.85,70.00,0.00,41.67,70.99,52.35,69.36
09,63.64,63.84,60.00,0.00,62.50,72.42,60.81,69.11
10,41.18,68.88,56.67,0.00,47.83,69.59,56.36,68.48
11,43.75,64.49,70.59,0.00,52.63,67.90,54.55,66.59
12,38.71,59.79,22.22,0.00,44.44,61.67,37.11,59.18
13,50.00,61.96,61.54,100.0,50.00,65.38,53.68,63.94
15,56.25,59.64,22.22,0.00,33.33,62.50,51.90,60.20
16,52.00,50.82,59.38,50.00,33.33,66.46,46.22,60.40
88888,0.00,inf00,0.00,0.00,0.00,0.00,0.00,500.0
99999,0.00,0.00,0.00,0.00,0.00,16.67,0.00,6.25
TOTAL,44.44,51.50,48.70,50.00,39.32,65.47,47.56,59.61
