PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
CAIRO 4TH DISTR,0.0,54.0,59.0,0.0,7.0,4.0,0.0,2.0,0.0,0.0,11.0,4.0,0.0,3.0,2.0,0.0,251.0,219.0,3.0,1143.0,822.0,2584.0
CAIRO 5TH DISTR,0.0,44.0,65.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,32.0,41.0,0.0,8.0,14.0,0.0,860.0,647.0,2.0,548.0,292.0,2577.0
DUNCANVILLE,0.0,13.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,156.0,164.0,0.0,66.0,56.0,474.0
HIGDON,0.0,14.0,27.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,328.0,291.0,0.0,127.0,87.0,884.0
LIMESINK,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,137.0,112.0,0.0,33.0,24.0,320.0
MIDWAY,0.0,23.0,35.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,1.0,1.0,0.0,572.0,545.0,0.0,103.0,79.0,1385.0
PINE PARK,0.0,27.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,1.0,2.0,0.0,345.0,306.0,0.0,155.0,93.0,966.0
RAGAN,0.0,8.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,206.0,168.0,0.0,67.0,51.0,520.0
SPENCE,0.0,8.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,362.0,321.0,0.0,12.0,9.0,734.0
SPRING HILL,0.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,260.0,222.0,0.0,17.0,24.0,543.0
WHIGHAM,0.0,34.0,25.0,0.0,11.0,9.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,7.0,4.0,0.0,473.0,431.0,0.0,127.0,123.0,1253.0
WOODLAND,0.0,45.0,50.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,9.0,10.0,0.0,0.0,3.0,0.0,1042.0,904.0,0.0,93.0,67.0,2234.0
TOTAL,0.0,279.0,333.0,0.0,54.0,33.0,0.0,4.0,6.0,0.0,79.0,88.0,0.0,25.0,28.0,0.0,4992.0,4330.0,5.0,2491.0,1727.0,14474.0
