AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,2.0,77.0,90.0,0.0,16.0,9.0,0.0,3.0,4.0,0.0,37.0,19.0,0.0,11.0,14.0,4.0,807.0,680.0,3.0,619.0,510.0,2905.0
25-29,0.0,35.0,41.0,0.0,16.0,7.0,0.0,2.0,1.0,0.0,12.0,10.0,0.0,10.0,7.0,1.0,642.0,585.0,0.0,633.0,422.0,2424.0
30-34,0.0,22.0,37.0,0.0,6.0,3.0,0.0,2.0,1.0,0.0,2.0,5.0,0.0,8.0,8.0,0.0,561.0,484.0,0.0,586.0,357.0,2082.0
35-39,1.0,19.0,29.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,8.0,2.0,0.0,466.0,409.0,0.0,562.0,382.0,1915.0
40-44,0.0,21.0,17.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,8.0,9.0,0.0,418.0,366.0,0.0,532.0,333.0,1721.0
45-49,0.0,18.0,26.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,9.0,9.0,0.0,513.0,443.0,0.0,488.0,351.0,1882.0
50-54,0.0,30.0,37.0,0.0,5.0,3.0,0.0,1.0,1.0,0.0,10.0,6.0,0.0,7.0,9.0,0.0,568.0,498.0,0.0,605.0,453.0,2233.0
55-59,0.0,28.0,24.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,5.0,0.0,654.0,651.0,0.0,561.0,390.0,2330.0
60-64,0.0,23.0,24.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,4.0,0.0,663.0,544.0,0.0,477.0,358.0,2111.0
65-OVER,0.0,56.0,50.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,17.0,7.0,0.0,18.0,20.0,1.0,2004.0,1649.0,0.0,965.0,604.0,5404.0
TOTAL,3.0,329.0,375.0,0.0,72.0,53.0,0.0,12.0,11.0,0.0,101.0,65.0,0.0,97.0,87.0,6.0,7296.0,6309.0,3.0,6028.0,4160.0,25007.0
