PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
CARVER/MACK,35.94,51.77,33.33,45.36
ST JOHN/BELVEDERE,48.94,62.97,75.0,56.93
BRITT DAVID,52.38,57.45,100.0,55.28
ST. PETER,59.06,61.22,50.0,60.28
CORNERSTONE,56.43,61.45,37.5,59.13
COLUMBUS TECH,37.23,43.52,66.67,40.81
ST MARK/HEIFERHORN,67.49,69.26,50.0,68.41
WYNNBROOK,71.35,71.4,0.0,71.3
CUSSETA RD,31.08,45.29,20.0,39.45
NATIONAL INFANTRY,26.06,39.71,9.09,33.79
EDDY/KEY,32.94,42.79,0.0,38.39
MT PILGRIM,45.63,58.63,14.29,53.05
FAITH TABERNACLE,42.7,60.99,0.0,53.11
FORT/WADDELL,40.82,51.97,14.29,47.28
ROTHSCHILD,43.07,55.7,33.33,50.13
GENTIAN/REESE @LDS,52.16,56.73,62.5,54.74
ST PAUL/CLUBVIEW,58.1,62.23,83.33,60.39
MOON/MORNINGSIDE,56.54,59.96,0.0,58.45
ST ANDREWS/MIDLAND,55.68,61.18,44.44,58.67
SALVATION ARMY,54.18,58.24,66.67,56.48
FIRST AFRICAN,14.34,16.23,0.0,15.34
EPWORTH UMC,45.76,49.94,40.0,48.08
MARIANNA GALLOPS,32.08,42.43,0.0,37.73
EDGEWOOD BAPTIST,50.0,58.82,100.0,54.86
PSALMOND/MATHEWS,65.62,68.68,57.14,67.24
88888,20.0,16.67,0.0,18.75
99999,0.49,1.11,0.0,0.67
TOTAL,47.53,55.47,36.89,51.96
