AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,9.0,9.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,121.0,98.0,0.0,132.0,94.0,478.0
30-34,0.0,4.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,120.0,119.0,0.0,108.0,72.0,440.0
35-39,0.0,10.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,120.0,102.0,0.0,98.0,67.0,404.0
40-44,0.0,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,146.0,105.0,0.0,93.0,54.0,416.0
45-49,0.0,5.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,141.0,151.0,0.0,91.0,64.0,470.0
50-54,0.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,169.0,145.0,0.0,94.0,83.0,508.0
55-59,0.0,8.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,209.0,175.0,0.0,106.0,71.0,583.0
60-64,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,185.0,191.0,0.0,89.0,81.0,557.0
65-OVER,0.0,20.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,702.0,593.0,0.0,218.0,140.0,1693.0
TOTAL,0.0,70.0,61.0,0.0,13.0,9.0,0.0,3.0,0.0,0.0,20.0,15.0,0.0,5.0,6.0,0.0,1913.0,1679.0,0.0,1029.0,726.0,5549.0
