AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,15.0,12.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,1.0,109.0,103.0,0.0,148.0,146.0,547.0
25-29,0.0,11.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,118.0,84.0,0.0,131.0,147.0,510.0
30-34,2.0,11.0,9.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,116.0,119.0,0.0,116.0,101.0,485.0
35-39,0.0,16.0,15.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,111.0,90.0,0.0,97.0,99.0,437.0
40-44,0.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,104.0,91.0,0.0,93.0,79.0,390.0
45-49,0.0,12.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,126.0,137.0,0.0,111.0,95.0,496.0
50-54,0.0,10.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,165.0,178.0,0.0,129.0,108.0,617.0
55-59,1.0,11.0,19.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,190.0,169.0,0.0,158.0,148.0,707.0
60-64,0.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,180.0,170.0,0.0,137.0,119.0,634.0
65-OVER,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,482.0,421.0,1.0,320.0,227.0,1491.0
TOTAL,4.0,120.0,138.0,0.0,18.0,6.0,0.0,1.0,2.0,0.0,24.0,13.0,0.0,9.0,4.0,2.0,1701.0,1562.0,1.0,1440.0,1269.0,6314.0
