AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,33.33,32.35,46.57,25.0,23.88,43.73,38.28,41.61
30-34,39.13,38.18,48.7,28.57,45.83,52.78,44.82,49.84
35-39,39.13,48.16,44.67,0.0,60.0,62.09,46.97,58.29
40-44,34.48,54.83,48.09,25.0,50.0,65.55,52.74,62.5
45-49,43.59,56.19,48.62,75.0,58.54,69.28,53.36,66.02
50-54,61.76,60.21,63.39,40.0,56.0,69.97,53.83,67.38
55-59,41.18,61.84,60.87,50.0,56.67,72.2,54.8,69.67
60-64,50.0,62.81,56.9,50.0,64.71,75.4,58.7,72.89
65-OVER,61.54,65.79,58.62,57.14,47.37,72.47,56.19,70.93
TOTAL,45.48,53.01,51.51,45.45,47.9,66.05,49.89,62.93
