AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,17.95,34.73,50.88,36.36,44.04,51.28,36.30,46.13
25-29,33.33,32.35,46.57,25.00,23.88,43.73,38.28,41.61
30-34,39.13,38.18,48.70,28.57,45.83,52.78,44.82,49.84
35-39,39.13,48.16,44.67,0.00,60.00,62.09,46.97,58.29
40-44,34.48,54.83,48.09,25.00,50.00,65.55,52.74,62.50
45-49,43.59,56.19,48.62,75.00,58.54,69.28,53.36,66.02
50-54,61.76,60.21,63.39,40.00,56.00,69.97,53.83,67.38
55-59,41.18,61.84,60.87,50.00,56.67,72.20,54.80,69.67
60-64,50.00,62.81,56.90,50.00,64.71,75.40,58.70,72.89
65-OVER,61.54,65.79,58.62,57.14,47.37,72.47,56.19,70.93
TOTAL,42.31,51.19,51.38,43.64,46.89,64.82,46.83,61.20
