AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,48.0,49.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,7.0,6.0,0.0,2.0,1.0,1.0,436.0,421.0,0.0,14.0,6.0,996.0
25-29,0.0,17.0,30.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,442.0,362.0,0.0,15.0,13.0,894.0
30-34,1.0,19.0,25.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,379.0,314.0,0.0,15.0,8.0,773.0
35-39,1.0,13.0,16.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,427.0,348.0,0.0,10.0,8.0,832.0
40-44,0.0,12.0,21.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,420.0,355.0,0.0,15.0,8.0,837.0
45-49,0.0,16.0,20.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,495.0,414.0,0.0,12.0,10.0,974.0
50-54,0.0,16.0,16.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,481.0,480.0,0.0,15.0,8.0,1022.0
55-59,0.0,14.0,16.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,469.0,430.0,0.0,16.0,12.0,968.0
60-64,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,427.0,380.0,0.0,16.0,13.0,866.0
65-OVER,0.0,17.0,21.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,2.0,0.0,0.0,1083.0,1000.0,0.0,41.0,25.0,2201.0
TOTAL,2.0,185.0,227.0,0.0,19.0,15.0,0.0,4.0,6.0,0.0,24.0,22.0,0.0,10.0,5.0,1.0,5059.0,4504.0,0.0,169.0,111.0,10363.0
