PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
COLHAM FERRY,2.0,29.0,31.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,5.0,0.0,0.0,603.0,542.0,0.0,6.0,2.0,1234.0
ANTIOCH,0.0,29.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,433.0,410.0,0.0,23.0,12.0,940.0
FARMINGTON,0.0,10.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,224.0,194.0,0.0,15.0,12.0,477.0
BISHOP,0.0,53.0,66.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,10.0,10.0,0.0,594.0,546.0,0.0,35.0,22.0,1358.0
HIGH SHOALS,2.0,55.0,47.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,1.0,638.0,586.0,0.0,15.0,9.0,1367.0
NORTH OCONEE,0.0,27.0,27.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,8.0,6.0,0.0,9.0,8.0,0.0,378.0,345.0,0.0,9.0,8.0,831.0
DARK CORNER,1.0,82.0,86.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,6.0,10.0,0.0,8.0,4.0,0.0,906.0,828.0,0.0,29.0,24.0,1996.0
BOGART,2.0,79.0,71.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,17.0,13.0,0.0,737.0,644.0,0.0,52.0,21.0,1675.0
MALCOM BRIDGE,3.0,132.0,107.0,0.0,12.0,13.0,0.0,0.0,1.0,1.0,19.0,13.0,0.0,39.0,32.0,0.0,1322.0,1096.0,0.0,47.0,26.0,2863.0
ATHENS ACADEMY,2.0,55.0,61.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,14.0,6.0,0.0,25.0,20.0,3.0,842.0,771.0,0.0,60.0,31.0,1901.0
CIVIC CENTER,3.0,112.0,89.0,0.0,4.0,9.0,0.0,2.0,0.0,0.0,16.0,16.0,0.0,38.0,29.0,2.0,1392.0,1204.0,0.0,62.0,43.0,3021.0
CITY HALL,1.0,37.0,25.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,10.0,9.0,0.0,6.0,5.0,1.0,606.0,477.0,1.0,48.0,27.0,1261.0
TOTAL,16.0,700.0,651.0,0.0,45.0,50.0,0.0,3.0,3.0,2.0,119.0,89.0,0.0,160.0,122.0,7.0,8675.0,7643.0,1.0,401.0,237.0,18924.0
