AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,24.0,640.0,699.0,1.0,165.0,102.0,0.0,9.0,9.0,2.0,291.0,229.0,0.0,81.0,42.0,13.0,1679.0,1566.0,12.0,2732.0,2271.0,10567.0
25-29,13.0,494.0,524.0,0.0,91.0,44.0,0.0,4.0,3.0,1.0,173.0,109.0,1.0,36.0,41.0,2.0,1624.0,1432.0,6.0,2304.0,1678.0,8580.0
30-34,3.0,448.0,391.0,1.0,75.0,44.0,0.0,0.0,2.0,0.0,138.0,77.0,0.0,33.0,38.0,1.0,1514.0,1282.0,1.0,2168.0,1362.0,7578.0
35-39,4.0,477.0,379.0,0.0,70.0,55.0,0.0,5.0,4.0,0.0,149.0,66.0,0.0,42.0,31.0,2.0,1568.0,1296.0,5.0,2674.0,1631.0,8458.0
40-44,6.0,454.0,390.0,0.0,75.0,46.0,0.0,1.0,1.0,0.0,142.0,83.0,0.0,55.0,33.0,1.0,1669.0,1442.0,4.0,2803.0,1816.0,9021.0
45-49,1.0,453.0,427.0,0.0,58.0,37.0,0.0,4.0,1.0,0.0,123.0,127.0,0.0,41.0,37.0,2.0,2119.0,1784.0,0.0,2844.0,2002.0,10060.0
50-54,4.0,378.0,348.0,0.0,61.0,51.0,0.0,2.0,2.0,0.0,91.0,103.0,1.0,30.0,33.0,0.0,2213.0,2106.0,5.0,2341.0,1785.0,9554.0
55-59,1.0,284.0,290.0,0.0,46.0,37.0,0.0,4.0,3.0,0.0,80.0,73.0,0.0,36.0,35.0,2.0,2227.0,2094.0,2.0,1712.0,1311.0,8237.0
60-64,0.0,203.0,204.0,0.0,24.0,23.0,0.0,1.0,2.0,0.0,49.0,41.0,0.0,24.0,25.0,0.0,2085.0,1740.0,1.0,1235.0,929.0,6586.0
65-OVER,7.0,432.0,347.0,0.0,64.0,55.0,0.0,5.0,2.0,0.0,91.0,81.0,0.0,59.0,43.0,1.0,5310.0,4508.0,1.0,1907.0,1248.0,14161.0
TOTAL,63.0,4263.0,3999.0,2.0,729.0,494.0,0.0,35.0,29.0,3.0,1327.0,989.0,2.0,437.0,358.0,24.0,22008.0,19250.0,37.0,22720.0,16033.0,92802.0
