AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,10.0,58.0,79.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,90.0,94.0,0.0,13.0,20.0,5.0,664.0,637.0,3.0,467.0,310.0,2482.0
25-29,4.0,55.0,78.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,63.0,42.0,0.0,6.0,5.0,2.0,652.0,569.0,1.0,448.0,313.0,2255.0
30-34,2.0,45.0,29.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0,35.0,29.0,0.0,9.0,5.0,2.0,645.0,569.0,2.0,398.0,249.0,2034.0
35-39,0.0,33.0,33.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,22.0,26.0,0.0,5.0,7.0,0.0,674.0,550.0,0.0,432.0,243.0,2036.0
40-44,0.0,23.0,31.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,18.0,15.0,0.0,16.0,12.0,2.0,618.0,572.0,2.0,340.0,223.0,1882.0
45-49,1.0,22.0,28.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,14.0,25.0,0.0,14.0,13.0,0.0,691.0,641.0,0.0,328.0,235.0,2020.0
50-54,2.0,22.0,32.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,10.0,12.0,0.0,715.0,607.0,1.0,355.0,248.0,2043.0
55-59,0.0,26.0,35.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,7.0,4.0,1.0,742.0,604.0,0.0,324.0,233.0,2015.0
60-64,0.0,18.0,19.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,5.0,13.0,0.0,2.0,6.0,0.0,728.0,628.0,0.0,299.0,216.0,1945.0
65-OVER,3.0,50.0,36.0,0.0,13.0,10.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,10.0,6.0,0.0,2109.0,1636.0,1.0,566.0,364.0,4827.0
TOTAL,22.0,352.0,400.0,0.0,74.0,63.0,0.0,2.0,2.0,1.0,285.0,292.0,0.0,92.0,90.0,12.0,8238.0,7013.0,10.0,3957.0,2634.0,23539.0
