AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,44.0,1278.0,925.0,2.0,408.0,224.0,0.0,20.0,17.0,1.0,1297.0,714.0,6.0,776.0,595.0,10.0,4956.0,4245.0,10.0,3897.0,1987.0,21412.0
30-34,46.0,1476.0,1064.0,1.0,412.0,211.0,0.0,23.0,11.0,9.0,1160.0,618.0,5.0,729.0,630.0,11.0,5560.0,4582.0,20.0,4948.0,2426.0,23942.0
35-39,37.0,1735.0,1197.0,2.0,511.0,296.0,0.0,30.0,16.0,7.0,1290.0,739.0,8.0,782.0,622.0,7.0,5998.0,5300.0,18.0,6725.0,3432.0,28752.0
40-44,61.0,1611.0,1236.0,3.0,486.0,337.0,0.0,28.0,23.0,9.0,1273.0,769.0,8.0,1038.0,844.0,15.0,6839.0,5874.0,18.0,7342.0,4229.0,32043.0
45-49,48.0,1662.0,1430.0,4.0,507.0,407.0,0.0,32.0,20.0,14.0,1245.0,948.0,4.0,1019.0,939.0,28.0,9505.0,8162.0,21.0,7743.0,5003.0,38741.0
50-54,72.0,1426.0,1348.0,5.0,428.0,380.0,0.0,19.0,18.0,5.0,1024.0,887.0,5.0,868.0,948.0,15.0,10992.0,9691.0,26.0,6589.0,4555.0,39301.0
55-59,44.0,1162.0,1138.0,9.0,362.0,358.0,1.0,25.0,20.0,8.0,711.0,628.0,6.0,715.0,813.0,17.0,11461.0,10292.0,23.0,4517.0,3244.0,35554.0
60-64,37.0,925.0,810.0,5.0,282.0,295.0,1.0,13.0,14.0,2.0,499.0,421.0,4.0,652.0,735.0,14.0,9950.0,8977.0,14.0,2870.0,2070.0,28590.0
65-OVER,73.0,1826.0,1435.0,3.0,377.0,384.0,1.0,17.0,34.0,6.0,680.0,581.0,22.0,1035.0,1333.0,24.0,20321.0,18065.0,24.0,4115.0,2518.0,52874.0
TOTAL,462.0,13101.0,10583.0,34.0,3773.0,2892.0,3.0,207.0,173.0,61.0,9179.0,6305.0,68.0,7614.0,7459.0,141.0,85582.0,75188.0,174.0,48746.0,29464.0,301209.0
