AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,45.0,27.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,2.0,0.0,1.0,330.0,247.0,0.0,35.0,15.0,723.0
30-34,0.0,46.0,37.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,1.0,2.0,1.0,355.0,287.0,0.0,44.0,19.0,812.0
35-39,1.0,35.0,24.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,417.0,310.0,0.0,52.0,19.0,870.0
40-44,0.0,21.0,20.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,2.0,0.0,441.0,389.0,0.0,55.0,22.0,965.0
45-49,0.0,31.0,22.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,4.0,2.0,0.0,510.0,438.0,0.0,43.0,33.0,1095.0
50-54,0.0,25.0,30.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,3.0,0.0,581.0,560.0,0.0,65.0,26.0,1306.0
55-59,1.0,34.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,585.0,521.0,0.0,49.0,32.0,1246.0
60-64,0.0,21.0,31.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,1.0,0.0,572.0,519.0,0.0,49.0,35.0,1243.0
65-OVER,0.0,33.0,47.0,0.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,6.0,0.0,1338.0,1300.0,0.0,127.0,87.0,2958.0
TOTAL,2.0,291.0,251.0,0.0,20.0,22.0,0.0,2.0,2.0,0.0,40.0,33.0,0.0,29.0,16.0,3.0,5129.0,4571.0,0.0,519.0,288.0,11218.0
