PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
PALMYRA METH CHURCH,38.89,49.46,23.53,33.33,41.18,59.12,43.31,54.14
SHERWOOD ELEM,25.71,51.54,41.03,25.00,29.73,55.48,41.01,52.17
COVENANT CHURCH,0.00,50.94,42.86,0.00,20.00,61.21,31.71,55.40
GREENBRIAR CHURCH,36.59,69.32,51.43,75.00,38.24,71.02,59.48,69.25
WESTOVER HIGH,39.53,63.14,47.06,0.00,25.00,67.50,51.47,64.25
MERRY ACRES MIDDLE,27.78,55.10,21.05,0.00,64.29,63.78,37.33,59.62
DARTON COLLEGE,40.00,55.17,46.67,0.00,47.62,62.23,43.97,56.31
WESTTOWN ELEM,33.33,60.52,42.86,0.00,50.00,42.41,45.65,58.89
2ND MT ZION CHURCH,75.00,64.29,28.57,0.00,40.00,67.36,53.85,65.39
MT ZION CENTER,50.00,49.70,0.00,0.00,23.08,39.13,27.74,48.62
ALICE COACHMAN ELEM,0.00,68.26,50.00,0.00,0.00,50.00,27.78,66.84
CARVER TEEN CENTER,0.00,44.26,40.00,0.00,23.08,51.85,35.71,44.02
SHILOH BAPTIST CHURC,40.00,42.51,71.43,50.00,50.00,24.66,14.47,40.55
LITMAN CATHEDRAL,0.00,45.48,42.86,0.00,40.00,37.18,36.36,44.68
PHOEBE EDUCATION BLD,14.29,35.06,40.00,0.00,33.33,38.87,20.51,35.15
TURNER ELEM SCHOOL,0.00,22.01,12.00,0.00,11.43,13.64,14.49,20.85
JACKSON HEIGHTS ELEM,66.67,48.86,50.00,0.00,33.33,52.00,27.27,48.34
BILL MILLER CENTER,0.00,49.50,0.00,0.00,23.53,46.73,44.05,48.67
RADIUM MIDDLE SCHOOL,100.0,59.32,0.00,66.67,40.00,60.27,37.84,58.00
PUTNEY 1ST BAPT CHUR,25.00,62.52,60.00,0.00,12.50,61.76,38.30,61.04
INTERNATIONAL STUDIE,50.00,63.36,24.00,33.33,25.00,50.15,47.83,57.23
PHOEBE EAST,33.33,43.94,25.93,0.00,45.00,43.25,29.20,43.12
PINE BLUFF BAPT CHUR,33.33,59.56,40.91,0.00,70.00,55.08,31.58,56.67
ALBANY MIDDLE SCHOOL,66.67,49.85,45.45,0.00,60.00,54.24,33.33,49.50
CHRIST CHURCH,60.00,74.77,66.67,0.00,66.67,72.23,60.61,72.22
LAMAR REESE ELEM SCH,0.00,65.77,0.00,0.00,33.33,66.67,45.83,65.16
1ST CHRISTIAN CHURCH,25.00,57.29,54.17,0.00,46.67,61.58,38.46,58.64
LOVETT HALL,0.00,40.53,40.00,0.00,44.44,25.00,25.71,39.58
88888,0.00,18.75,0.00,0.00,0.00,0.00,0.00,16.67
99999,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.58
TOTAL,33.80,51.29,37.56,25.71,36.24,61.30,37.71,53.44
