PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COB,0.00,13.21,3.230,0.00,0.00,34.35,14.29,29.74
COL,14.29,0.00,0.00,0.00,0.00,31.03,14.29,29.47
COM,5.880,9.520,0.00,0.00,25.00,35.16,14.42,28.33
DAN,22.22,9.620,5.260,0.00,0.00,36.38,16.77,34.19
FOR,33.33,16.16,0.00,0.00,50.00,29.95,14.81,26.79
HAR,16.67,0.00,25.00,0.00,0.00,43.66,22.58,41.49
HUL,33.33,8.270,10.53,0.00,10.34,28.54,12.63,23.66
ILA,0.00,15.79,16.67,0.00,0.00,31.92,14.29,30.44
MIL,0.00,9.090,0.00,100.0,33.33,39.67,18.29,37.96
PAO,0.00,0.00,0.00,0.00,0.00,39.72,16.67,37.50
PIT,16.67,7.580,0.00,0.00,12.50,37.95,20.00,35.14
POC,0.00,37.50,0.00,0.00,33.33,31.67,5.560,30.10
TOTAL,13.79,11.14,6.940,20.00,12.99,34.32,14.91,30.71
