AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,3.870,6.670,0.00,0.00,10.31,1.270,7.970
25-29,11.11,2.990,7.140,0.00,0.00,8.720,8.000,7.190
30-34,0.00,2.440,0.00,0.00,0.00,10.13,0.00,8.060
35-39,25.00,5.760,16.67,0.00,0.00,18.91,5.880,15.28
40-44,0.00,10.29,14.29,25.00,12.50,21.63,5.260,18.42
45-49,9.090,10.78,0.00,33.33,0.00,25.36,16.67,21.61
50-54,0.00,16.63,28.57,0.00,50.00,28.65,0.00,25.00
55-59,0.00,22.83,0.00,0.00,50.00,32.09,0.00,29.18
60-64,20.00,24.94,16.67,0.00,0.00,36.25,0.00,32.95
65-OVER,9.090,35.11,0.00,0.00,0.00,50.09,16.67,46.06
TOTAL,8.750,16.23,8.430,12.50,9.090,28.02,4.570,24.50
