PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,0.00,53.70,0.00,0.00,0.00,20.88,13.64,34.55
1B,0.00,52.72,0.00,100.0,75.00,42.42,66.67,52.00
2A,28.57,54.13,0.00,0.00,50.00,57.50,42.11,54.20
2B,0.00,52.91,0.00,0.00,0.00,36.51,18.18,49.90
3A,0.00,44.31,0.00,0.00,0.00,27.50,28.57,41.98
3B,0.00,57.12,0.00,0.00,100.0,42.22,42.86,55.38
3C,0.00,56.31,0.00,0.00,0.00,34.56,27.27,43.03
4A,0.00,58.23,50.00,0.00,0.00,69.01,50.00,59.36
4B,0.00,54.41,0.00,0.00,0.00,30.88,10.00,45.34
4C,0.00,61.34,0.00,0.00,0.00,44.44,80.00,57.06
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,28.57,54.49,7.140,100.0,42.86,37.06,34.68,49.98
