AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,14.01,0.00,0.00,0.00,9.540,8.200,11.58
25-29,0.00,10.73,0.00,0.00,0.00,8.870,3.850,9.550
30-34,0.00,14.98,0.00,0.00,0.00,18.24,14.29,16.06
35-39,0.00,21.62,0.00,0.00,33.33,18.52,8.330,19.61
40-44,0.00,31.68,0.00,0.00,50.00,25.40,2.500,27.45
45-49,0.00,36.04,0.00,0.00,0.00,26.05,11.76,29.43
50-54,0.00,35.62,33.33,0.00,0.00,24.11,6.120,28.88
55-59,0.00,41.05,0.00,0.00,33.33,31.79,6.820,35.29
60-64,40.00,46.49,0.00,0.00,11.11,38.71,17.95,41.24
65-OVER,11.11,46.42,16.67,0.00,0.00,46.24,17.54,45.50
TOTAL,7.890,30.42,4.050,0.00,8.930,29.01,9.480,28.58
