PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1277,0.00,19.64,0.00,0.00,0.00,45.98,46.15,43.41
1325,0.00,19.64,10.00,0.00,40.00,26.57,7.140,25.00
1342,0.00,27.27,16.67,0.00,0.00,34.42,15.79,32.10
1361,33.33,14.75,0.00,0.00,20.00,38.13,10.71,31.85
1613,0.00,19.80,0.00,0.00,20.00,30.85,12.50,27.41
1805,0.00,20.37,3.120,0.00,20.00,32.43,27.27,26.20
513,17.65,20.20,16.67,0.00,19.35,39.75,17.96,31.99
514,14.29,22.00,10.00,50.00,11.11,38.69,13.27,28.94
694,50.00,21.30,3.570,0.00,0.00,28.18,9.460,22.90
88888,0.00,0.00,0.00,0.00,0.00,150.0,0.00,150.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,17.31,20.80,9.550,14.29,17.33,36.67,16.27,29.57
