PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
ELBERTON,0.00,9.43,2.94,0.00,0.00,36.09,15.38,22.38
LONGSTREET,0.00,4.26,0.00,0.00,0.00,38.66,9.09,29.64
ELIAM,0.00,3.29,0.00,0.00,0.00,44.19,15.00,34.86
PETERSBURG,0.00,8.00,0.00,0.00,100.0,33.88,20.00,31.86
WYCHE,0.00,16.85,12.50,0.00,0.00,41.52,19.05,34.51
MOSS-RUCKERSVILLE,0.00,28.79,0.00,0.00,0.00,29.02,11.11,28.14
PIKE,25.00,17.23,0.00,0.00,33.33,35.09,17.65,28.02
GAINES,0.00,14.29,0.00,100.0,100.0,27.86,11.76,27.11
GOSHEN,33.33,11.27,10.00,100.0,0.00,33.48,8.89,29.29
WEBBSBORO,0.00,14.71,0.00,0.00,0.00,34.57,50.00,31.19
CENTERVILLE,0.00,7.24,0.00,0.00,0.00,28.73,13.89,24.22
TOTAL,7.69,11.23,3.16,66.67,12.12,35.19,15.09,27.30
