PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
03,12.05,28.36,16.00,0.00,10.53,43.26,16.06,37.78
04,0.00,20.85,12.50,0.00,5.260,31.36,7.340,22.59
05,9.680,33.84,26.67,0.00,15.38,44.33,21.21,40.88
06,0.00,36.84,0.00,0.00,0.00,48.85,28.21,45.92
07,0.00,31.93,0.00,0.00,50.00,36.12,17.86,33.52
08,0.00,30.77,0.00,0.00,0.00,46.21,20.00,42.11
09,0.00,41.11,0.00,0.00,0.00,40.15,17.24,39.63
10,0.00,49.06,0.00,0.00,0.00,44.11,15.00,43.33
11,0.00,34.47,0.00,0.00,0.00,38.34,23.81,36.84
12,0.00,33.72,0.00,0.00,0.00,49.01,34.38,45.60
13,100.0,25.74,0.00,0.00,50.00,43.12,21.28,40.69
14,0.00,29.56,0.00,0.00,100.0,48.70,36.36,38.96
15,0.00,0.00,50.00,0.00,0.00,37.18,20.00,35.74
16,100.0,30.81,8.700,0.00,0.00,35.18,15.87,33.14
19,0.00,36.99,0.00,0.00,0.00,41.57,25.00,39.97
21,50.00,27.28,6.670,33.33,0.00,32.05,9.780,29.02
22,0.00,27.93,33.33,0.00,0.00,42.54,14.06,36.18
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,10.97,26.76,13.33,4.550,10.13,40.74,16.58,34.77
