PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,0.00,18.83,10.00,0.00,0.00,28.07,11.25,26.07
02,25.00,26.32,14.29,0.00,0.00,41.12,17.50,39.11
03,8.330,12.33,16.67,0.00,5.560,28.63,18.60,26.66
04,100.0,16.80,0.00,0.00,50.00,30.21,13.79,26.53
05,0.00,16.33,0.00,0.00,0.00,41.67,23.08,36.10
06,0.00,27.78,0.00,0.00,0.00,45.49,27.27,38.00
07,0.00,23.17,0.00,0.00,20.00,36.91,27.45,34.43
08,25.00,13.02,20.00,100.0,0.00,28.14,10.19,25.06
09,0.00,25.93,7.690,0.00,9.090,36.73,16.23,29.73
10,0.00,19.18,0.00,0.00,0.00,19.64,16.82,18.93
11,0.00,24.50,0.00,0.00,50.00,35.65,11.54,30.00
12,0.00,4.500,33.33,0.00,0.00,26.63,7.460,23.45
13,0.00,12.14,9.090,0.00,0.00,23.93,21.00,21.25
14,0.00,13.43,0.00,0.00,0.00,34.97,11.76,30.19
TOTAL,5.880,22.08,9.200,33.33,7.920,30.78,16.13,27.79
