PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
HOLLIS HAND,0.00,13.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,2.00,2.00,0.00,638.0,520.0,0.00,10.00,5.00,1203.0
ADMINISTRATION BLDG,0.00,4.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,137.0,105.0,0.00,74.00,25.00,354.0
HAMMETT RD,0.00,7.00,6.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,3.00,0.00,0.00,0.00,0.00,216.0,160.0,0.00,84.00,47.00,526.0
GRIGGS CENTER,0.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,4.00,0.00,115.0,52.00,184.0
WEST POINT,0.00,3.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.00,70.00,0.00,59.00,32.00,253.0
HOGANSVILLE,0.00,3.00,6.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,177.0,154.0,0.00,46.00,27.00,418.0
EAST VERNON,0.00,5.00,13.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,360.0,331.0,0.00,14.00,12.00,736.0
ROSEMONT,0.00,17.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,440.0,405.0,0.00,18.00,12.00,903.0
MOUNTVILLE,0.00,2.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,150.0,133.0,0.00,29.00,14.00,333.0
MCLENDON,0.00,8.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,334.0,319.0,0.00,39.00,18.00,731.0
LONG CANE,0.00,7.00,13.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,400.0,341.0,0.00,43.00,24.00,833.0
GARDNER NEWMAN,0.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,142.0,120.0,0.00,32.00,18.00,317.0
GRAY HILL,0.00,9.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,158.0,152.0,0.00,27.00,11.00,364.0
HIGHLAND,0.00,5.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,60.00,0.00,35.00,26.00,201.0
NORTHSIDE,0.00,6.00,7.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,285.0,255.0,0.00,35.00,17.00,611.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,94.00,91.00,0.00,9.00,4.00,0.00,1.00,2.00,0.00,9.00,15.00,0.00,6.00,4.00,0.00,3603.0,3129.0,0.00,660.0,340.0,7967.0
