AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,1.430,0.00,0.00,12.43,7.000,11.18
25-29,0.00,0.00,6.450,0.00,0.00,11.55,3.260,10.64
30-34,0.00,0.00,0.00,0.00,0.00,16.70,12.50,15.58
35-39,0.00,33.33,3.570,0.00,16.67,18.86,12.50,18.00
40-44,0.00,0.00,0.00,0.00,28.57,19.60,14.29,18.94
45-49,0.00,0.00,8.000,0.00,12.50,22.80,9.230,21.63
50-54,0.00,0.00,7.690,0.00,0.00,24.11,15.15,23.30
55-59,0.00,0.00,0.00,0.00,28.57,25.26,13.58,24.41
60-64,0.00,50.00,33.33,0.00,33.33,25.88,16.09,25.52
65-OVER,25.00,28.57,3.570,100.0,18.18,33.70,17.84,32.95
TOTAL,5.560,10.87,3.760,12.50,12.33,24.97,12.82,23.91
