AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,6.670,5.560,33.33,0.00,16.07,6.300,13.74
25-29,0.00,0.00,0.00,0.00,0.00,13.12,8.770,12.05
30-34,0.00,0.00,0.00,0.00,0.00,20.39,18.75,19.56
35-39,0.00,7.140,7.140,0.00,100.0,22.60,6.060,21.34
40-44,33.33,6.670,9.090,0.00,0.00,30.33,21.62,29.18
45-49,0.00,8.330,0.00,0.00,50.00,34.23,16.67,32.06
50-54,0.00,8.700,8.330,0.00,0.00,35.60,19.05,33.95
55-59,14.29,5.560,0.00,0.00,33.33,39.57,16.67,37.77
60-64,8.330,10.53,50.00,0.00,60.00,42.33,27.27,40.92
65-OVER,11.11,30.95,0.00,0.00,0.00,47.78,16.98,46.32
TOTAL,5.260,11.86,5.040,14.29,21.88,33.52,13.12,31.53
