PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
LESLIE,0.00,50.00,30.77,0.00,25.00,100.0,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,38.00,34.32,0.00,30.06,22.71,32.45
THOMSON,0.00,0.00,12.50,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.25,43.45,0.00,22.40,19.44,30.54
CHAMBLISS,0.00,0.00,30.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,48.58,54.33,0.00,41.48,40.14,46.15
ANDERSONVILLE,0.00,22.22,25.00,0.00,50.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.81,46.75,0.00,22.45,17.07,39.50
REES PARK,0.00,5.41,8.11,0.00,12.50,11.11,0.00,0.00,0.00,0.00,9.09,0.00,0.00,0.00,0.00,0.00,39.10,38.21,0.00,22.69,19.25,24.61
GSW CONF CENTER,0.00,12.50,17.50,0.00,12.50,38.46,0.00,0.00,0.00,0.00,9.52,18.18,0.00,0.00,0.00,0.00,40.45,41.03,0.00,22.07,15.38,32.31
REC DEPT,0.00,34.62,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.09,42.08,0.00,23.27,18.76,24.60
AIRPORT,0.00,20.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,51.19,51.58,0.00,36.18,28.87,42.27
CONCORD,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.0,0.00,0.00,40.85,49.03,0.00,22.22,25.00,41.51
PLAINS,0.00,15.38,38.46,0.00,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.67,39.41,0.00,26.92,18.78,31.87
AG CENTER,0.00,11.11,15.38,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,18.18,0.00,0.00,0.00,0.00,38.46,46.18,0.00,32.82,29.41,36.91
TOTAL,0.00,16.41,17.37,0.00,14.29,28.57,0.00,0.00,0.00,0.00,7.87,5.71,0.00,1.96,2.63,0.00,41.36,43.40,0.00,25.92,21.50,32.23
